"base_experience","height","id","order","sprites","types","weight","name","bmi"
51,5,504,619,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",116,"Patrat",232.00000000000003
147,11,505,620,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",270,"Watchog",245.45454545454547
55,4,506,621,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",41,"Lillipup",102.50000000000001
130,9,507,622,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",147,"Herdier",163.33333333333334
250,12,508,623,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",610,"Stoutland",508.33333333333337
56,4,509,624,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png""}","[{""slot"":1,""type"":{""name"":""dark""}}]",101,"Purrloin",252.50000000000003
156,11,510,625,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png""}","[{""slot"":1,""type"":{""name"":""dark""}}]",375,"Liepard",340.90909090909093
63,6,511,626,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png""}","[{""slot"":1,""type"":{""name"":""grass""}}]",105,"Pansage",175
174,11,512,627,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png""}","[{""slot"":1,""type"":{""name"":""grass""}}]",305,"Simisage",277.27272727272725
174,10,514,629,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png""}","[{""slot"":1,""type"":{""name"":""fire""}}]",280,"Simisear",280
63,6,513,628,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png""}","[{""slot"":1,""type"":{""name"":""fire""}}]",110,"Pansear",183.33333333333334
63,6,515,630,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",135,"Panpour",225
174,10,516,631,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",290,"Simipour",290
58,6,517,632,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",233,"Munna",388.33333333333337
170,11,518,633,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",605,"Musharna",550
59,8,522,637,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png""}","[{""slot"":1,""type"":{""name"":""electric""}}]",298,"Blitzle",372.5
174,16,523,638,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png""}","[{""slot"":1,""type"":{""name"":""electric""}}]",795,"Zebstrika",496.875
125,6,520,635,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""flying""}}]",150,"Tranquill",250
244,12,521,636,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""flying""}}]",290,"Unfezant",241.66666666666669
53,3,519,634,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""flying""}}]",21,"Pidove",70
56,4,524,639,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png""}","[{""slot"":1,""type"":{""name"":""rock""}}]",180,"Roggenrola",450
137,9,525,640,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png""}","[{""slot"":1,""type"":{""name"":""rock""}}]",1020,"Boldore",1133.3333333333335
258,17,526,641,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png""}","[{""slot"":1,""type"":{""name"":""rock""}}]",2600,"Gigalith",1529.4117647058822
65,4,527,642,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png""}","[{""slot"":1,""type"":{""name"":""psychic""}},{""slot"":2,""type"":{""name"":""flying""}}]",21,"Woobat",52.5
149,9,528,643,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png""}","[{""slot"":1,""type"":{""name"":""psychic""}},{""slot"":2,""type"":{""name"":""flying""}}]",105,"Swoobat",116.66666666666667
66,3,529,644,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png""}","[{""slot"":1,""type"":{""name"":""ground""}}]",85,"Drilbur",283.33333333333337
178,7,530,645,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""steel""}}]",404,"Excadrill",577.1428571428572
390,11,531,646,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",310,"Audino",281.8181818181818
61,6,532,648,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",125,"Timburr",208.33333333333334
253,14,534,650,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",870,"Conkeldurr",621.4285714285713
142,12,533,649,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",400,"Gurdurr",333.33333333333337
59,5,535,651,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",45,"Tympole",90
134,8,536,652,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""ground""}}]",170,"Palpitoad",212.5
255,15,537,653,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""ground""}}]",620,"Seismitoad",413.33333333333337
163,13,538,654,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",555,"Throh",426.9230769230769
163,14,539,655,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",510,"Sawk",364.2857142857143
62,3,540,656,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""grass""}}]",25,"Sewaddle",83.33333333333334
133,5,541,657,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""grass""}}]",73,"Swadloon",146
126,12,544,660,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""poison""}}]",585,"Whirlipede",487.5
225,12,542,658,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""grass""}}]",205,"Leavanny",170.83333333333334
52,4,543,659,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""poison""}}]",53,"Venipede",132.50000000000003
243,25,545,661,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""poison""}}]",2005,"Scolipede",802
56,3,546,662,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""fairy""}}]",6,"Cottonee",20.000000000000004
168,7,547,663,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""fairy""}}]",66,"Whimsicott",94.28571428571428
56,5,548,664,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png""}","[{""slot"":1,""type"":{""name"":""grass""}}]",66,"Petilil",132
168,11,549,665,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png""}","[{""slot"":1,""type"":{""name"":""grass""}}]",163,"Lilligant",148.1818181818182
161,10,550,666,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",180,"Basculin-red-striped",180
58,7,551,668,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""dark""}}]",152,"Sandile",217.14285714285714
123,10,552,669,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""dark""}}]",334,"Krokorok",333.99999999999994
168,13,555,673,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png""}","[{""slot"":1,""type"":{""name"":""fire""}}]",929,"Darmanitan-standard",714.6153846153846
260,15,553,670,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""dark""}}]",963,"Krookodile",642.0000000000001
63,6,554,671,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png""}","[{""slot"":1,""type"":{""name"":""fire""}}]",375,"Darumaka",625
161,10,556,677,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png""}","[{""slot"":1,""type"":{""name"":""grass""}}]",280,"Maractus",280
65,3,557,678,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""rock""}}]",145,"Dwebble",483.33333333333337
170,14,558,679,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""rock""}}]",2000,"Crustle",1428.5714285714284
171,11,560,681,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""fighting""}}]",300,"Scrafty",272.72727272727275
70,6,559,680,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""fighting""}}]",118,"Scraggy",196.66666666666669
172,14,561,682,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png""}","[{""slot"":1,""type"":{""name"":""psychic""}},{""slot"":2,""type"":{""name"":""flying""}}]",140,"Sigilyph",99.99999999999999
61,5,562,683,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png""}","[{""slot"":1,""type"":{""name"":""ghost""}}]",15,"Yamask",30
71,5,566,688,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png""}","[{""slot"":1,""type"":{""name"":""rock""}},{""slot"":2,""type"":{""name"":""flying""}}]",95,"Archen",190
177,14,567,689,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png""}","[{""slot"":1,""type"":{""name"":""rock""}},{""slot"":2,""type"":{""name"":""flying""}}]",320,"Archeops",228.57142857142856
66,6,568,690,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png""}","[{""slot"":1,""type"":{""name"":""poison""}}]",310,"Trubbish",516.6666666666667
169,17,563,685,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png""}","[{""slot"":1,""type"":{""name"":""ghost""}}]",765,"Cofagrigus",449.99999999999994
71,7,564,686,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""rock""}}]",165,"Tirtouga",235.7142857142857
173,12,565,687,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""rock""}}]",810,"Carracosta",675
166,19,569,691,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png""}","[{""slot"":1,""type"":{""name"":""poison""}}]",1073,"Garbodor",564.7368421052632
66,7,570,692,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png""}","[{""slot"":1,""type"":{""name"":""dark""}}]",125,"Zorua",178.57142857142856
165,5,573,695,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",75,"Cinccino",150
179,16,571,693,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png""}","[{""slot"":1,""type"":{""name"":""dark""}}]",811,"Zoroark",506.87500000000006
60,4,572,694,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",58,"Minccino",145.00000000000003
58,4,574,696,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",58,"Gothita",145.00000000000003
137,7,575,697,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",180,"Gothorita",257.1428571428571
245,15,576,698,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",440,"Gothitelle",293.33333333333337
58,3,577,699,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",10,"Solosis",33.333333333333336
130,6,578,700,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",80,"Duosion",133.33333333333334
245,10,579,701,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",201,"Reuniclus",201
166,13,581,703,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""flying""}}]",242,"Swanna",186.15384615384616
61,5,580,702,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""flying""}}]",55,"Ducklett",110
61,4,582,704,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",57,"Vanillite",142.5
138,11,583,705,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",410,"Vanillish",372.72727272727275
268,13,584,706,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",575,"Vanilluxe",442.3076923076923
166,19,586,708,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""grass""}}]",925,"Sawsbuck",486.84210526315786
150,4,587,709,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png""}","[{""slot"":1,""type"":{""name"":""electric""}},{""slot"":2,""type"":{""name"":""flying""}}]",50,"Emolga",125
67,6,585,707,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""grass""}}]",195,"Deerling",325
63,5,588,710,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png""}","[{""slot"":1,""type"":{""name"":""bug""}}]",59,"Karrablast",118
173,10,589,711,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""steel""}}]",330,"Escavalier",330
59,2,590,712,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""poison""}}]",10,"Foongus",50
67,12,592,714,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""ghost""}}]",330,"Frillish",275
162,6,591,713,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""poison""}}]",105,"Amoonguss",175
168,22,593,715,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png""}","[{""slot"":1,""type"":{""name"":""water""}},{""slot"":2,""type"":{""name"":""ghost""}}]",1350,"Jellicent",613.6363636363636
165,12,594,716,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png""}","[{""slot"":1,""type"":{""name"":""water""}}]",316,"Alomomola",263.33333333333337
64,1,595,717,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""electric""}}]",6,"Joltik",60.00000000000001
171,10,598,720,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""steel""}}]",1100,"Ferrothorn",1100
165,8,596,718,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png""}","[{""slot"":1,""type"":{""name"":""bug""}},{""slot"":2,""type"":{""name"":""electric""}}]",143,"Galvantula",178.75
60,3,599,721,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png""}","[{""slot"":1,""type"":{""name"":""steel""}}]",210,"Klink",700
260,6,601,723,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png""}","[{""slot"":1,""type"":{""name"":""steel""}}]",810,"Klinklang",1350
55,2,602,724,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png""}","[{""slot"":1,""type"":{""name"":""electric""}}]",3,"Tynamo",15.000000000000002
61,6,597,719,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png""}","[{""slot"":1,""type"":{""name"":""grass""}},{""slot"":2,""type"":{""name"":""steel""}}]",188,"Ferroseed",313.33333333333337
154,6,600,722,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png""}","[{""slot"":1,""type"":{""name"":""steel""}}]",510,"Klang",850
142,12,603,725,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png""}","[{""slot"":1,""type"":{""name"":""electric""}}]",220,"Eelektrik",183.33333333333334
232,21,604,726,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png""}","[{""slot"":1,""type"":{""name"":""electric""}}]",805,"Eelektross",383.33333333333337
67,5,605,727,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",90,"Elgyem",180
170,10,606,728,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png""}","[{""slot"":1,""type"":{""name"":""psychic""}}]",345,"Beheeyem",345
55,3,607,729,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png""}","[{""slot"":1,""type"":{""name"":""ghost""}},{""slot"":2,""type"":{""name"":""fire""}}]",31,"Litwick",103.33333333333334
130,6,608,730,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png""}","[{""slot"":1,""type"":{""name"":""ghost""}},{""slot"":2,""type"":{""name"":""fire""}}]",130,"Lampent",216.66666666666669
260,10,609,731,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png""}","[{""slot"":1,""type"":{""name"":""ghost""}},{""slot"":2,""type"":{""name"":""fire""}}]",343,"Chandelure",343
64,6,610,732,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png""}","[{""slot"":1,""type"":{""name"":""dragon""}}]",180,"Axew",300
270,18,612,734,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png""}","[{""slot"":1,""type"":{""name"":""dragon""}}]",1055,"Haxorus",586.1111111111111
144,10,611,733,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png""}","[{""slot"":1,""type"":{""name"":""dragon""}}]",360,"Fraxure",360
61,5,613,735,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",85,"Cubchoo",170
177,26,614,736,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",2600,"Beartic",1000
180,11,615,737,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png""}","[{""slot"":1,""type"":{""name"":""ice""}}]",1480,"Cryogonal",1345.4545454545455
61,4,616,738,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png""}","[{""slot"":1,""type"":{""name"":""bug""}}]",77,"Shelmet",192.5
173,8,617,739,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png""}","[{""slot"":1,""type"":{""name"":""bug""}}]",253,"Accelgor",316.25
165,7,618,740,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""electric""}}]",110,"Stunfisk",157.14285714285714
70,9,619,742,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",200,"Mienfoo",222.22222222222223
179,14,620,743,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png""}","[{""slot"":1,""type"":{""name"":""fighting""}}]",355,"Mienshao",253.57142857142856
170,16,621,744,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png""}","[{""slot"":1,""type"":{""name"":""dragon""}}]",1390,"Druddigon",868.75
61,10,622,745,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""ghost""}}]",920,"Golett",920
169,28,623,746,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png""}","[{""slot"":1,""type"":{""name"":""ground""}},{""slot"":2,""type"":{""name"":""ghost""}}]",3300,"Golurk",1178.5714285714284
68,5,624,747,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""steel""}}]",102,"Pawniard",204
172,16,625,748,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""steel""}}]",700,"Bisharp",437.5
172,16,626,749,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png""}","[{""slot"":1,""type"":{""name"":""normal""}}]",946,"Bouffalant",591.25
70,5,627,750,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""flying""}}]",105,"Rufflet",210
179,15,628,751,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png""}","[{""slot"":1,""type"":{""name"":""normal""}},{""slot"":2,""type"":{""name"":""flying""}}]",410,"Braviary",273.33333333333337
74,5,629,752,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""flying""}}]",90,"Vullaby",180
147,14,634,757,"{""front_default"":""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png""}","[{""slot"":1,""type"":{""name"":""dark""}},{""slot"":2,""type"":{""name"":""dragon""}}]",500,"Zweilous",357.1428571428571
